customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,rfm_segment
CUST-04403,27,2,13692.279999999999,3,3,3,9,Growing
CUST-04404,153,2,8529.46,1,3,2,6,Occasional
CUST-04405,1,1,7211.18,4,1,2,7,Occasional
CUST-04406,1,4,13207.48,4,4,3,11,Champions
CUST-04407,223,1,478.82,1,1,1,3,At Risk
CUST-04408,1,2,7004.57,4,3,2,9,Growing
CUST-04409,1,3,22531.5,4,4,4,12,Champions
CUST-04410,51,1,537.5,3,1,1,5,At Risk
CUST-04411,246,1,4670.74,1,1,1,3,At Risk
CUST-04412,51,2,7041.93,3,3,2,8,Occasional
CUST-04413,27,3,8783.25,3,4,2,9,Growing
CUST-04414,51,3,3678.56,3,4,1,8,Occasional
CUST-04416,1,1,4596.16,4,1,1,6,Occasional
CUST-04417,51,3,12924.890000000001,3,4,3,10,Growing
CUST-04418,1,3,15646.039999999999,4,4,3,11,Champions
CUST-04419,115,2,9184.07,2,3,2,7,Occasional
CUST-04422,1,2,10227.91,4,3,2,9,Growing
CUST-04423,115,2,8049.27,2,3,2,7,Occasional
CUST-04424,51,4,30864.93,3,4,4,11,Champions
CUST-04425,1,3,19310.91,4,4,4,12,Champions
CUST-04427,153,2,21156.34,1,3,4,8,Occasional
CUST-04428,51,2,11333.52,3,3,3,9,Growing
CUST-04429,202,1,3580.98,1,1,1,3,At Risk
CUST-04430,246,1,626.8,1,1,1,3,At Risk
CUST-04431,115,2,7105.79,2,3,2,7,Occasional
CUST-04432,1,3,10417.720000000001,4,4,3,11,Champions
CUST-04433,223,3,11730.27,1,4,3,8,Occasional
CUST-04434,27,2,2101.26,3,3,1,7,Occasional
CUST-04435,153,3,6233.969999999999,1,4,2,7,Occasional
CUST-04436,115,2,11803.74,2,3,3,8,Occasional
CUST-04437,178,3,17227.370000000003,1,4,3,8,Occasional
CUST-04438,1,4,18950.83,4,4,3,11,Champions
CUST-04439,246,2,9900.57,1,3,2,6,Occasional
CUST-04440,51,5,15147.150000000001,3,4,3,10,Growing
CUST-04441,246,1,4118.0,1,1,1,3,At Risk
CUST-04442,1,3,17530.84,4,4,3,11,Champions
CUST-04443,1,5,47003.89,4,4,4,12,Champions
CUST-04444,1,4,11504.84,4,4,3,11,Champions
CUST-04445,1,2,7782.030000000001,4,3,2,9,Growing
CUST-04446,115,4,15783.060000000001,2,4,3,9,Growing
CUST-04447,51,3,9636.89,3,4,2,9,Growing
CUST-04448,153,1,8418.69,1,1,2,4,At Risk
CUST-04449,90,2,4795.65,2,3,1,6,Occasional
CUST-04451,90,3,16689.0,2,4,3,9,Growing
CUST-04452,153,1,10507.49,1,1,3,5,At Risk
CUST-04454,246,2,3409.73,1,3,1,5,At Risk
CUST-04455,1,3,47347.4,4,4,4,12,Champions
CUST-04456,153,4,43759.13,1,4,4,9,Growing
CUST-04457,1,2,36684.03,4,3,4,11,Champions
CUST-04458,27,1,2189.53,3,1,1,5,At Risk
CUST-04459,51,3,27413.300000000003,3,4,4,11,Champions
CUST-04460,90,1,3219.69,2,1,1,4,At Risk
CUST-04461,223,2,10339.73,1,3,2,6,Occasional
CUST-04462,1,2,15566.67,4,3,3,10,Growing
CUST-04463,1,2,28391.59,4,3,4,11,Champions
CUST-04464,27,3,6732.22,3,4,2,9,Growing
CUST-04465,51,4,14256.77,3,4,3,10,Growing
CUST-04467,178,1,2294.25,1,1,1,3,At Risk
CUST-04470,1,3,32761.489999999998,4,4,4,12,Champions
CUST-04471,90,1,6490.65,2,1,2,5,At Risk
CUST-04472,1,1,27584.16,4,1,4,9,Growing
CUST-04473,246,2,14113.81,1,3,3,7,Occasional
CUST-04474,1,1,5708.48,4,1,2,7,Occasional
CUST-04475,202,1,1861.94,1,1,1,3,At Risk
CUST-04476,223,3,13192.44,1,4,3,8,Occasional
CUST-04477,51,4,45669.92,3,4,4,11,Champions
CUST-04478,115,4,31347.11,2,4,4,10,Growing
CUST-04479,1,2,35378.64,4,3,4,11,Champions
CUST-04480,27,3,22700.68,3,4,4,11,Champions
CUST-04481,153,1,1330.0,1,1,1,3,At Risk
CUST-04482,115,1,9101.82,2,1,2,5,At Risk
CUST-04483,90,4,15158.189999999999,2,4,3,9,Growing
CUST-04484,27,1,2194.54,3,1,1,5,At Risk
CUST-04485,27,3,13295.460000000001,3,4,3,10,Growing
CUST-04486,246,1,7183.59,1,1,2,4,At Risk
CUST-04487,202,1,3590.66,1,1,1,3,At Risk
CUST-04488,115,4,19929.730000000003,2,4,4,10,Growing
CUST-04489,153,1,15445.25,1,1,3,5,At Risk
CUST-04490,1,2,4729.07,4,3,1,8,Occasional
CUST-04491,51,2,5123.82,3,3,2,8,Occasional
CUST-04492,115,1,4965.43,2,1,2,5,At Risk
CUST-04493,51,4,19886.32,3,4,4,11,Champions
CUST-04494,223,2,21607.9,1,3,4,8,Occasional
CUST-04495,115,1,6112.38,2,1,2,5,At Risk
CUST-04496,27,4,14227.18,3,4,3,10,Growing
CUST-04498,1,4,14561.65,4,4,3,11,Champions
CUST-04499,51,1,459.32,3,1,1,5,At Risk
CUST-04500,178,1,3873.28,1,1,1,3,At Risk
CUST-04501,115,3,13115.42,2,4,3,9,Growing
CUST-04502,1,1,12175.11,4,1,3,8,Occasional
CUST-04504,90,3,8392.140000000001,2,4,2,8,Occasional
CUST-04505,51,3,17933.370000000003,3,4,3,10,Growing
CUST-04507,223,1,304.47,1,1,1,3,At Risk
CUST-04508,1,5,69520.23000000001,4,4,4,12,Champions
CUST-04509,90,1,6420.9,2,1,2,5,At Risk
CUST-04510,27,2,13294.91,3,3,3,9,Growing
CUST-04511,153,3,32174.61,1,4,4,9,Growing
CUST-04512,90,2,8557.45,2,3,2,7,Occasional
CUST-04513,51,4,16881.53,3,4,3,10,Growing
CUST-04514,27,2,5804.47,3,3,2,8,Occasional
CUST-04515,115,2,12187.509999999998,2,3,3,8,Occasional
CUST-04517,27,3,5487.82,3,4,2,9,Growing
CUST-04518,27,2,6943.7699999999995,3,3,2,8,Occasional
CUST-04519,51,4,28547.16,3,4,4,11,Champions
CUST-04520,202,2,9430.66,1,3,2,6,Occasional
CUST-04521,51,2,6900.46,3,3,2,8,Occasional
CUST-04522,27,3,4513.68,3,4,1,8,Occasional
CUST-04523,202,1,946.27,1,1,1,3,At Risk
CUST-04524,51,2,2701.86,3,3,1,7,Occasional
CUST-04525,115,1,2128.96,2,1,1,4,At Risk
CUST-04526,1,1,12014.92,4,1,3,8,Occasional
CUST-04527,27,7,25790.49,3,4,4,11,Champions
CUST-04528,223,2,8019.070000000001,1,3,2,6,Occasional
CUST-04530,202,2,13272.01,1,3,3,7,Occasional
CUST-04531,202,2,7101.049999999999,1,3,2,6,Occasional
CUST-04532,178,1,9678.0,1,1,2,4,At Risk
CUST-04533,153,1,6104.23,1,1,2,4,At Risk
CUST-04534,295,1,7909.89,1,1,2,4,At Risk
CUST-04535,1,2,7517.65,4,3,2,9,Growing
CUST-04536,202,1,3595.83,1,1,1,3,At Risk
CUST-04538,90,1,9179.619999999999,2,1,2,5,At Risk
CUST-04539,51,4,25658.17,3,4,4,11,Champions
CUST-04540,27,3,10014.77,3,4,2,9,Growing
CUST-04541,1,4,33689.32,4,4,4,12,Champions
CUST-04542,153,4,16167.86,1,4,3,8,Occasional
CUST-04543,51,2,4508.49,3,3,1,7,Occasional
CUST-04544,27,2,6711.4,3,3,2,8,Occasional
CUST-04545,153,3,47383.05,1,4,4,9,Growing
CUST-04546,51,2,2975.83,3,3,1,7,Occasional
CUST-04547,1,4,18784.84,4,4,3,11,Champions
CUST-04548,223,1,1494.98,1,1,1,3,At Risk
CUST-04550,1,2,38043.93,4,3,4,11,Champions
CUST-04551,27,2,9954.800000000001,3,3,2,8,Occasional
CUST-04552,27,2,9326.75,3,3,2,8,Occasional
CUST-04553,153,3,58978.72,1,4,4,9,Growing
CUST-04554,115,4,31440.98,2,4,4,10,Growing
CUST-04555,1,2,13663.4,4,3,3,10,Growing
CUST-04556,153,1,9086.99,1,1,2,4,At Risk
CUST-04557,153,2,16770.34,1,3,3,7,Occasional
CUST-04558,115,3,15005.349999999999,2,4,3,9,Growing
CUST-04560,202,3,6915.28,1,4,2,7,Occasional
CUST-04561,246,1,718.49,1,1,1,3,At Risk
CUST-04562,90,2,5263.59,2,3,2,7,Occasional
CUST-04563,51,2,7389.0,3,3,2,8,Occasional
CUST-04564,1,3,14970.57,4,4,3,11,Champions
CUST-04565,51,4,6877.23,3,4,2,9,Growing
CUST-04566,1,4,20304.5,4,4,4,12,Champions
CUST-04567,246,1,7668.16,1,1,2,4,At Risk
CUST-04568,90,4,57439.27,2,4,4,10,Growing
CUST-04569,51,1,381.61,3,1,1,5,At Risk
CUST-04570,27,3,14419.48,3,4,3,10,Growing
CUST-04571,90,2,14127.43,2,3,3,8,Occasional
CUST-04572,51,3,6919.6,3,4,2,9,Growing
CUST-04573,1,4,11490.63,4,4,3,11,Champions
CUST-04574,1,3,11478.58,4,4,3,11,Champions
CUST-04576,1,4,31387.829999999998,4,4,4,12,Champions
CUST-04577,27,3,17152.55,3,4,3,10,Growing
CUST-04578,51,1,1055.19,3,1,1,5,At Risk
CUST-04579,202,1,1201.84,1,1,1,3,At Risk
CUST-04580,1,4,37691.729999999996,4,4,4,12,Champions
CUST-04581,51,3,5662.45,3,4,2,9,Growing
CUST-04582,202,2,17701.88,1,3,3,7,Occasional
CUST-04583,27,3,4693.1,3,4,1,8,Occasional
CUST-04584,51,3,4992.35,3,4,2,9,Growing
CUST-04587,1,2,7645.9400000000005,4,3,2,9,Growing
CUST-04588,1,1,26902.72,4,1,4,9,Growing
CUST-04589,27,2,8037.42,3,3,2,8,Occasional
CUST-04590,223,1,982.4,1,1,1,3,At Risk
CUST-04591,51,1,822.09,3,1,1,5,At Risk
CUST-04592,223,1,297.39,1,1,1,3,At Risk
CUST-04593,90,2,11753.73,2,3,3,8,Occasional
CUST-04594,1,3,41804.79,4,4,4,12,Champions
CUST-04595,1,4,12850.939999999999,4,4,3,11,Champions
CUST-04596,27,4,11884.08,3,4,3,10,Growing
CUST-04597,115,2,14014.39,2,3,3,8,Occasional
CUST-04598,90,1,1299.91,2,1,1,4,At Risk
CUST-04599,1,2,20043.17,4,3,4,11,Champions
CUST-04600,153,2,22288.86,1,3,4,8,Occasional
CUST-04601,90,3,3942.91,2,4,1,7,Occasional
CUST-04602,1,4,15445.59,4,4,3,11,Champions
CUST-04603,153,2,10562.61,1,3,3,7,Occasional
CUST-04604,202,2,4435.18,1,3,1,5,At Risk
CUST-04605,1,3,20163.75,4,4,4,12,Champions
CUST-04606,295,1,5523.52,1,1,2,4,At Risk
CUST-04607,1,1,7264.93,4,1,2,7,Occasional
CUST-04608,1,2,20933.87,4,3,4,11,Champions
CUST-04609,246,2,4541.37,1,3,1,5,At Risk
CUST-04610,51,2,665.1800000000001,3,3,1,7,Occasional
CUST-04613,246,3,31606.86,1,4,4,9,Growing
CUST-04614,27,3,12753.810000000001,3,4,3,10,Growing
CUST-04615,153,2,6934.08,1,3,2,6,Occasional
CUST-04616,178,2,14955.41,1,3,3,7,Occasional
CUST-04619,27,2,5549.65,3,3,2,8,Occasional
CUST-04620,51,3,1999.6399999999999,3,4,1,8,Occasional
CUST-04621,90,3,8344.01,2,4,2,8,Occasional
CUST-04622,90,2,3190.2,2,3,1,6,Occasional
CUST-04623,295,1,5916.08,1,1,2,4,At Risk
CUST-04624,51,3,8533.21,3,4,2,9,Growing
CUST-04625,27,2,21638.989999999998,3,3,4,10,Growing
CUST-04627,27,2,4801.51,3,3,1,7,Occasional
CUST-04628,90,3,23639.54,2,4,4,10,Growing
CUST-04629,51,2,7492.53,3,3,2,8,Occasional
CUST-04630,90,4,32416.96,2,4,4,10,Growing
CUST-04631,202,1,7818.69,1,1,2,4,At Risk
CUST-04632,223,1,3505.78,1,1,1,3,At Risk
CUST-04634,246,1,433.78,1,1,1,3,At Risk
CUST-04635,27,4,27235.11,3,4,4,11,Champions
CUST-04636,269,1,4424.54,1,1,1,3,At Risk
CUST-04638,246,2,5152.39,1,3,2,6,Occasional
CUST-04639,51,1,1060.28,3,1,1,5,At Risk
CUST-04640,178,3,14602.439999999999,1,4,3,8,Occasional
CUST-04641,27,4,49371.69,3,4,4,11,Champions
CUST-04642,27,3,6152.84,3,4,2,9,Growing
CUST-04643,90,1,1370.16,2,1,1,4,At Risk
CUST-04644,27,4,13847.29,3,4,3,10,Growing
CUST-04645,115,3,11866.32,2,4,3,9,Growing
CUST-04646,1,4,18876.81,4,4,3,11,Champions
CUST-04647,90,2,16155.18,2,3,3,8,Occasional
CUST-04648,246,2,6355.8,1,3,2,6,Occasional
CUST-04649,1,2,37176.9,4,3,4,11,Champions
CUST-04650,90,4,9492.99,2,4,2,8,Occasional
CUST-04651,27,3,29234.96,3,4,4,11,Champions
CUST-04652,51,4,19009.59,3,4,3,10,Growing
CUST-04653,178,1,11104.3,1,1,3,5,At Risk
CUST-04654,202,2,8875.97,1,3,2,6,Occasional
CUST-04655,1,1,8530.0,4,1,2,7,Occasional
CUST-04656,90,4,24649.02,2,4,4,10,Growing
CUST-04657,178,3,29362.44,1,4,4,9,Growing
CUST-04658,223,2,12053.009999999998,1,3,3,7,Occasional
CUST-04659,223,1,2594.24,1,1,1,3,At Risk
CUST-04660,153,2,15688.32,1,3,3,7,Occasional
CUST-04661,27,3,15831.44,3,4,3,10,Growing
CUST-04662,51,1,2243.55,3,1,1,5,At Risk
CUST-04663,90,1,2009.1,2,1,1,4,At Risk
CUST-04664,1,3,11739.24,4,4,3,11,Champions
CUST-04665,1,3,9332.71,4,4,2,10,Growing
CUST-04666,115,2,15718.68,2,3,3,8,Occasional
CUST-04667,27,4,12970.07,3,4,3,10,Growing
CUST-04668,153,3,7241.03,1,4,2,7,Occasional
CUST-04670,51,4,13866.49,3,4,3,10,Growing
CUST-04671,153,1,13674.38,1,1,3,5,At Risk
CUST-04672,90,3,18562.16,2,4,3,9,Growing
CUST-04673,153,4,26308.99,1,4,4,9,Growing
CUST-04674,115,2,13375.04,2,3,3,8,Occasional
CUST-04675,27,2,15355.330000000002,3,3,3,9,Growing
CUST-04676,246,2,16299.06,1,3,3,7,Occasional
CUST-04677,27,1,3461.49,3,1,1,5,At Risk
CUST-04679,178,4,30787.33,1,4,4,9,Growing
CUST-04680,1,3,6987.6,4,4,2,10,Growing
CUST-04681,90,2,9701.380000000001,2,3,2,7,Occasional
CUST-04683,115,2,9778.28,2,3,2,7,Occasional
CUST-04684,202,1,7281.950000000001,1,1,2,4,At Risk
CUST-04685,27,1,6736.36,3,1,2,6,Occasional
CUST-04686,51,1,3093.52,3,1,1,5,At Risk
CUST-04688,153,3,7728.1900000000005,1,4,2,7,Occasional
CUST-04689,153,3,7361.02,1,4,2,7,Occasional
CUST-04690,178,3,14057.66,1,4,3,8,Occasional
CUST-04691,115,1,989.94,2,1,1,4,At Risk
CUST-04692,90,3,9726.949999999999,2,4,2,8,Occasional
CUST-04693,223,2,8287.73,1,3,2,6,Occasional
CUST-04694,51,3,13860.73,3,4,3,10,Growing
CUST-04695,153,1,9479.6,1,1,2,4,At Risk
CUST-04696,115,2,16708.260000000002,2,3,3,8,Occasional
CUST-04697,153,2,5917.77,1,3,2,6,Occasional
CUST-04698,51,1,942.8,3,1,1,5,At Risk
CUST-04699,51,4,8303.56,3,4,2,9,Growing
CUST-04700,269,1,2249.62,1,1,1,3,At Risk
CUST-04701,27,2,4953.7,3,3,2,8,Occasional
CUST-04702,1,1,8967.06,4,1,2,7,Occasional
CUST-04703,51,2,3601.4300000000003,3,3,1,7,Occasional
CUST-04704,90,4,32821.75,2,4,4,10,Growing
CUST-04705,295,1,6397.56,1,1,2,4,At Risk
CUST-04706,246,3,9555.630000000001,1,4,2,7,Occasional
CUST-04707,153,1,4886.83,1,1,1,3,At Risk
CUST-04708,1,4,89101.37000000001,4,4,4,12,Champions
CUST-04709,1,3,9070.43,4,4,2,10,Growing
CUST-04711,1,2,8119.620000000001,4,3,2,9,Growing
CUST-04712,27,5,30963.59,3,4,4,11,Champions
CUST-04713,246,1,2421.48,1,1,1,3,At Risk
CUST-04714,153,1,5173.07,1,1,2,4,At Risk
CUST-04715,51,4,17769.07,3,4,3,10,Growing
CUST-04716,90,4,11937.59,2,4,3,9,Growing
CUST-04717,51,4,12665.3,3,4,3,10,Growing
CUST-04718,178,2,16864.95,1,3,3,7,Occasional
CUST-04719,27,4,17110.01,3,4,3,10,Growing
CUST-04720,115,3,16226.369999999999,2,4,3,9,Growing
CUST-04722,1,6,57413.37,4,4,4,12,Champions
CUST-04723,90,2,4028.08,2,3,1,6,Occasional
CUST-04724,90,3,11455.91,2,4,3,9,Growing
CUST-04725,246,1,1893.37,1,1,1,3,At Risk
CUST-04726,27,3,14324.12,3,4,3,10,Growing
CUST-04727,1,2,22590.21,4,3,4,11,Champions
CUST-04728,27,4,6941.73,3,4,2,9,Growing
CUST-04731,51,3,6832.14,3,4,2,9,Growing
CUST-04732,178,2,2810.25,1,3,1,5,At Risk
CUST-04733,246,1,4344.39,1,1,1,3,At Risk
CUST-04734,1,1,2438.09,4,1,1,6,Occasional
CUST-04735,115,2,10873.1,2,3,3,8,Occasional
CUST-04736,90,2,29307.56,2,3,4,9,Growing
CUST-04737,1,2,26711.18,4,3,4,11,Champions
CUST-04738,51,3,12075.15,3,4,3,10,Growing
CUST-04739,115,2,4132.1,2,3,1,6,Occasional
CUST-04740,1,2,16256.61,4,3,3,10,Growing
CUST-04742,1,2,5445.71,4,3,2,9,Growing
CUST-04743,246,1,823.7,1,2,1,4,At Risk
CUST-04744,27,3,11462.95,3,4,3,10,Growing
CUST-04745,27,3,8568.970000000001,3,4,2,9,Growing
CUST-04746,27,2,4050.8500000000004,3,3,1,7,Occasional
CUST-04747,295,1,4364.08,1,2,1,4,At Risk
CUST-04748,115,2,3003.83,2,3,1,6,Occasional
CUST-04749,1,4,30311.78,4,4,4,12,Champions
CUST-04750,178,2,6979.25,1,3,2,6,Occasional
CUST-04751,1,2,12118.18,4,3,3,10,Growing
CUST-04752,90,2,1466.6,2,3,1,6,Occasional
CUST-04753,178,2,15722.07,1,3,3,7,Occasional
CUST-04754,295,1,2513.73,1,2,1,4,At Risk
CUST-04755,51,5,20266.32,3,4,4,11,Champions
CUST-04756,115,2,4897.599999999999,2,3,1,6,Occasional
CUST-04757,1,5,17678.0,4,4,3,11,Champions
CUST-04758,153,1,2450.3,1,2,1,4,At Risk
CUST-04759,90,1,887.98,2,2,1,5,At Risk
CUST-04760,115,2,17720.62,2,3,3,8,Occasional
CUST-04761,51,3,6046.34,3,4,2,9,Growing
CUST-04762,1,1,20409.36,4,2,4,10,Growing
CUST-04763,178,2,30060.25,1,3,4,8,Occasional
CUST-04764,246,1,1694.46,1,2,1,4,At Risk
CUST-04765,178,4,25456.02,1,4,4,9,Growing
CUST-04766,27,1,4319.96,3,2,1,6,Occasional
CUST-04767,246,2,5771.679999999999,1,3,2,6,Occasional
CUST-04768,51,3,11007.92,3,4,3,10,Growing
CUST-04769,90,2,4066.88,2,3,1,6,Occasional
CUST-04770,269,1,1038.72,1,2,1,4,At Risk
CUST-04771,90,1,1504.7,2,2,1,5,At Risk
CUST-04773,223,1,426.56,1,2,1,4,At Risk
CUST-04774,246,1,4193.27,1,2,1,4,At Risk
CUST-04775,1,2,44470.64,4,3,4,11,Champions
CUST-04776,51,2,26803.48,3,3,4,10,Growing
CUST-04777,51,3,29205.05,3,4,4,11,Champions
CUST-04778,27,2,2313.73,3,3,1,7,Occasional
CUST-04780,115,1,2124.91,2,2,1,5,At Risk
CUST-04781,246,1,5139.37,1,2,2,5,At Risk
CUST-04782,202,1,6245.73,1,2,2,5,At Risk
CUST-04783,90,2,4028.95,2,3,1,6,Occasional
CUST-04784,51,4,6735.58,3,4,2,9,Growing
CUST-04785,1,1,21061.47,4,2,4,10,Growing
CUST-04786,295,1,4929.82,1,2,2,5,At Risk
CUST-04787,153,3,23621.66,1,4,4,9,Growing
CUST-04788,27,4,7789.04,3,4,2,9,Growing
CUST-04789,223,2,3199.3900000000003,1,3,1,5,At Risk
CUST-04790,1,4,15616.61,4,4,3,11,Champions
CUST-04791,27,5,18164.52,3,4,3,10,Growing
CUST-04792,51,2,2004.98,3,3,1,7,Occasional
CUST-04793,1,3,68535.68,4,4,4,12,Champions
CUST-04794,223,2,10000.779999999999,1,3,2,6,Occasional
CUST-04795,178,1,8995.44,1,2,2,5,At Risk
CUST-04796,1,3,20046.190000000002,4,4,4,12,Champions
CUST-04797,153,2,6138.95,1,3,2,6,Occasional
CUST-04798,1,4,12432.43,4,4,3,11,Champions
CUST-04799,115,1,12341.6,2,2,3,7,Occasional
CUST-04800,269,1,2504.49,1,2,1,4,At Risk
CUST-04801,90,1,6034.16,2,2,2,6,Occasional
CUST-04802,27,3,21559.07,3,4,4,11,Champions
CUST-04803,1,4,34402.340000000004,4,4,4,12,Champions
CUST-04804,90,4,7044.2,2,4,2,8,Occasional
CUST-04805,178,2,16527.93,1,3,3,7,Occasional
CUST-04806,27,2,2426.8199999999997,3,3,1,7,Occasional
CUST-04807,1,3,35558.65,4,4,4,12,Champions
CUST-04808,27,2,6172.3,3,3,2,8,Occasional
CUST-04809,90,1,589.72,2,2,1,5,At Risk
CUST-04810,153,2,16937.940000000002,1,3,3,7,Occasional
CUST-04811,1,4,59461.17,4,4,4,12,Champions
CUST-04812,223,3,8118.91,1,4,2,7,Occasional
CUST-04813,115,1,3976.0,2,2,1,5,At Risk
CUST-04814,178,2,11129.76,1,3,3,7,Occasional
CUST-04815,269,1,16205.67,1,2,3,6,Occasional
CUST-04817,51,2,11979.68,3,3,3,9,Growing
CUST-04818,202,1,7276.47,1,2,2,5,At Risk
CUST-04820,27,2,12949.150000000001,3,3,3,9,Growing
CUST-04821,27,2,13802.939999999999,3,3,3,9,Growing
CUST-04822,1,4,37200.24999999999,4,4,4,12,Champions
CUST-04823,223,3,14307.67,1,4,3,8,Occasional
CUST-04824,51,3,3274.7299999999996,3,4,1,8,Occasional
CUST-04825,153,2,6925.43,1,3,2,6,Occasional
CUST-04826,1,4,16705.84,4,4,3,11,Champions
CUST-04827,1,5,36606.22,4,4,4,12,Champions
CUST-04828,27,2,3276.42,3,3,1,7,Occasional
CUST-04829,295,1,21310.75,1,2,4,7,Occasional
CUST-04830,1,3,22283.65,4,4,4,12,Champions
CUST-04831,90,3,3122.76,2,4,1,7,Occasional
CUST-04832,115,2,14878.13,2,3,3,8,Occasional
CUST-04833,27,4,13674.369999999999,3,4,3,10,Growing
CUST-04834,1,4,33115.53,4,4,4,12,Champions
CUST-04835,51,3,3395.9700000000003,3,4,1,8,Occasional
CUST-04836,202,1,9069.66,1,2,2,5,At Risk
CUST-04837,27,3,12113.61,3,4,3,10,Growing
CUST-04838,1,3,18059.43,4,4,3,11,Champions
CUST-04839,90,3,24592.54,2,4,4,10,Growing
CUST-04840,115,3,27298.7,2,4,4,10,Growing
CUST-04841,115,2,7375.389999999999,2,3,2,7,Occasional
CUST-04842,90,3,25978.38,2,4,4,10,Growing
CUST-04843,1,5,31120.760000000002,4,4,4,12,Champions
CUST-04844,27,3,10557.61,3,4,3,10,Growing
CUST-04845,27,2,5532.52,3,3,2,8,Occasional
CUST-04846,115,3,13922.08,2,4,3,9,Growing
CUST-04847,1,3,12781.57,4,4,3,11,Champions
CUST-04848,202,3,5958.33,1,4,2,7,Occasional
CUST-04849,295,1,9051.23,1,2,2,5,At Risk
CUST-04850,153,2,8100.77,1,3,2,6,Occasional
CUST-04851,178,1,16142.61,1,2,3,6,Occasional
CUST-04853,178,4,13687.29,1,4,3,8,Occasional
CUST-04854,115,3,16956.0,2,4,3,9,Growing
CUST-04856,1,1,41158.71,4,2,4,10,Growing
CUST-04858,202,2,5281.9400000000005,1,3,2,6,Occasional
CUST-04859,27,3,14926.91,3,4,3,10,Growing
CUST-04860,51,1,1871.22,3,2,1,6,Occasional
CUST-04861,178,1,25484.27,1,2,4,7,Occasional
CUST-04862,246,1,1069.95,1,2,1,4,At Risk
CUST-04863,1,3,21403.690000000002,4,4,4,12,Champions
CUST-04864,1,3,29951.09,4,4,4,12,Champions
CUST-04865,1,4,16813.89,4,4,3,11,Champions
CUST-04866,115,1,12855.12,2,2,3,7,Occasional
CUST-04867,246,1,1370.4,1,2,1,4,At Risk
CUST-04869,153,2,10764.529999999999,1,3,3,7,Occasional
CUST-04870,27,4,18179.23,3,4,3,10,Growing
CUST-04871,178,1,6074.46,1,2,2,5,At Risk
CUST-04872,27,1,2611.37,3,2,1,6,Occasional
CUST-04873,223,2,3533.87,1,3,1,5,At Risk
CUST-04874,27,3,12461.28,3,4,3,10,Growing
CUST-04875,90,2,6556.719999999999,2,3,2,7,Occasional
CUST-04876,51,1,627.2,3,2,1,6,Occasional
CUST-04877,51,2,7934.71,3,3,2,8,Occasional
CUST-04878,269,1,14652.17,1,2,3,6,Occasional
CUST-04879,51,1,1632.37,3,2,1,6,Occasional
CUST-04880,178,4,10229.56,1,4,2,7,Occasional
CUST-04881,90,4,22431.83,2,4,4,10,Growing
CUST-04882,115,2,35044.58,2,3,4,9,Growing
CUST-04883,27,3,6090.83,3,4,2,9,Growing
CUST-04884,51,1,2443.2799999999997,3,2,1,6,Occasional
CUST-04885,202,2,8454.63,1,3,2,6,Occasional
CUST-04886,153,4,23659.97,1,4,4,9,Growing
CUST-04887,51,3,6632.41,3,4,2,9,Growing
CUST-04888,27,4,15740.64,3,4,3,10,Growing
CUST-04889,115,1,5783.11,2,2,2,6,Occasional
CUST-04890,1,2,23670.34,4,3,4,11,Champions
CUST-04892,115,2,3332.06,2,3,1,6,Occasional
CUST-04893,1,3,46947.700000000004,4,4,4,12,Champions
CUST-04894,223,3,10089.64,1,4,2,7,Occasional
CUST-04895,1,3,8754.39,4,4,2,10,Growing
CUST-04896,202,1,5252.68,1,2,2,5,At Risk
CUST-04897,51,2,5758.43,3,3,2,8,Occasional
CUST-04898,51,3,2189.71,3,4,1,8,Occasional
CUST-04899,1,3,12442.720000000001,4,4,3,11,Champions
CUST-04900,178,1,8525.5,1,2,2,5,At Risk
CUST-04901,1,2,19065.44,4,3,4,11,Champions
CUST-04902,1,5,26400.05,4,4,4,12,Champions
CUST-04903,90,3,16459.1,2,4,3,9,Growing
CUST-04904,178,2,5374.47,1,3,2,6,Occasional
CUST-04905,1,2,4769.51,4,3,1,8,Occasional
CUST-04906,1,4,20319.73,4,4,4,12,Champions
CUST-04907,51,4,27066.960000000003,3,4,4,11,Champions
CUST-04908,269,1,4674.68,1,2,1,4,At Risk
CUST-04910,27,2,30284.5,3,3,4,10,Growing
CUST-04911,178,3,18610.15,1,4,3,8,Occasional
CUST-04912,27,5,27424.01,3,4,4,11,Champions
CUST-04914,1,1,6832.41,4,2,2,8,Occasional
CUST-04915,1,2,8141.54,4,3,2,9,Growing
CUST-04916,51,3,8647.6,3,4,2,9,Growing
CUST-04917,90,2,4246.58,2,3,1,6,Occasional
CUST-04918,90,2,2969.83,2,3,1,6,Occasional
CUST-04919,51,5,13922.89,3,4,3,10,Growing
CUST-04920,115,3,25712.64,2,4,4,10,Growing
CUST-04921,1,4,20005.23,4,4,4,12,Champions
CUST-04922,90,2,7592.25,2,3,2,7,Occasional
CUST-04923,27,2,13001.18,3,3,3,9,Growing
CUST-04924,51,1,331.4,3,2,1,6,Occasional
CUST-04925,27,3,6855.7699999999995,3,4,2,9,Growing
CUST-04926,51,3,9895.59,3,4,2,9,Growing
CUST-04927,115,1,2764.63,2,2,1,5,At Risk
CUST-04928,223,1,2848.16,1,2,1,4,At Risk
CUST-04929,223,1,398.35,1,2,1,4,At Risk
CUST-04930,90,3,7873.13,2,4,2,8,Occasional
