customer_id,age,gender,city,customer_segment,campaign_id,campaign_channel,campaign_date,campaign_cost,impressions,clicks,conversions,revenue_generated,previous_purchases,days_since_last_purchase
CUST-00172,36,Female,Chicago,At Risk,CMP-003,Social Media,2025-03-05,29.42,8850,189,8,789.11,4,39
CUST-03529,53,Female,Atlanta,Growing,CMP-002,Paid Search,2025-02-10,28.34,8902,380,37,4931.22,8,57
CUST-00553,51,Male,Chicago,New,CMP-006,SMS,2025-05-12,11.4,8934,600,68,7010.56,0,194
CUST-03193,39,Male,Atlanta,New,CMP-012,SMS,2025-11-05,16.58,9073,551,61,2523.68,0,107
CUST-00727,32,Male,Chicago,New,CMP-002,Paid Search,2025-02-10,33.87,9018,350,22,2249.16,0,152
CUST-00297,38,Male,Los Angeles,New,CMP-009,Social Media,2025-08-08,33.16,8885,236,12,1019.16,0,171
CUST-03616,51,Female,Seattle,Growing,CMP-012,SMS,2025-11-05,17.37,9140,706,98,10282.48,3,79
CUST-00225,48,Male,Los Angeles,Growing,CMP-002,Paid Search,2025-02-10,29.44,8826,393,50,6160.97,1,186
CUST-01691,50,Female,Atlanta,New,CMP-002,Paid Search,2025-02-10,26.09,9096,335,22,2866.46,0,225
CUST-01435,37,Female,New York,New,CMP-011,Affiliate,2025-10-10,21.2,8809,259,16,2332.47,0,353
CUST-03711,34,Male,Chicago,At Risk,CMP-002,Paid Search,2025-02-10,20.71,9048,244,13,1419.76,3,30
CUST-03125,36,Male,Chicago,New,CMP-009,Social Media,2025-08-08,41.72,8964,238,11,1081.31,0,338
CUST-03870,46,Male,Houston,New,CMP-010,Display,2025-09-16,35.87,8935,149,6,842.83,0,206
CUST-02821,47,Male,Houston,Growing,CMP-004,Display,2025-03-28,32.17,8945,160,10,1674.22,2,174
CUST-03250,38,Male,Seattle,New,CMP-004,Display,2025-03-28,28.77,8966,157,4,412.95,0,321
CUST-03170,33,Male,Seattle,At Risk,CMP-007,Email,2025-06-06,22.56,9025,372,31,1475.87,3,9
CUST-02521,76,Female,Houston,New,CMP-007,Email,2025-06-06,20.2,8946,414,42,3400.89,0,113
CUST-03205,40,Male,Los Angeles,Loyal,CMP-011,Affiliate,2025-10-10,28.84,9044,457,56,4314.43,4,200
CUST-00567,39,Female,New York,Growing,CMP-008,Paid Search,2025-07-14,35.17,8913,405,38,4183.67,3,22
CUST-01106,50,Female,Los Angeles,Loyal,CMP-012,SMS,2025-11-05,16.54,9031,942,139,22523.77,6,5
CUST-00836,32,Female,New York,Loyal,CMP-003,Social Media,2025-03-05,38.47,8995,340,37,3503.06,5,24
CUST-04937,31,Male,Seattle,Loyal,CMP-004,Display,2025-03-28,33.75,8970,220,9,1737.12,9,167
CUST-04035,25,Male,Seattle,Growing,CMP-003,Social Media,2025-03-05,25.79,9189,261,17,2198.32,0,97
CUST-04527,51,Non-binary,Houston,Growing,CMP-008,Paid Search,2025-07-14,28.26,8996,378,36,2521.43,1,92
CUST-03325,68,Female,Houston,Loyal,CMP-001,Email,2025-01-15,22.95,8962,605,94,15748.47,7,128
CUST-02712,18,Male,Seattle,Growing,CMP-011,Affiliate,2025-10-10,23.58,9044,350,28,2001.43,2,54
CUST-03520,33,Male,Atlanta,Growing,CMP-010,Display,2025-09-16,29.7,8836,166,11,2036.56,2,177
CUST-00134,36,Female,Chicago,New,CMP-012,SMS,2025-11-05,16.77,8883,559,68,4802.03,0,347
CUST-03624,54,Male,Denver,New,CMP-012,SMS,2025-11-05,17.12,9180,582,68,5355.96,0,225
CUST-01588,30,Male,Chicago,Growing,CMP-001,Email,2025-01-15,23.01,8818,508,53,5867.08,5,40
CUST-04822,26,Female,Seattle,New,CMP-009,Social Media,2025-08-08,34.85,9100,225,11,1146.01,0,166
CUST-00318,54,Female,Seattle,Growing,CMP-007,Email,2025-06-06,21.16,8978,500,61,6812.55,1,72
CUST-04759,26,Female,New York,New,CMP-009,Social Media,2025-08-08,43.49,9057,252,14,887.98,0,290
CUST-03409,18,Male,Los Angeles,Growing,CMP-011,Affiliate,2025-10-10,20.84,9079,330,24,3027.63,3,71
CUST-00935,32,Female,Denver,Loyal,CMP-007,Email,2025-06-06,24.97,8909,641,90,12329.4,4,133
CUST-02303,31,Male,Atlanta,Growing,CMP-001,Email,2025-01-15,21.4,8958,515,84,8903.49,1,33
CUST-04675,41,Male,New York,Loyal,CMP-011,Affiliate,2025-10-10,25.87,9098,451,41,8991.29,6,33
CUST-00159,29,Female,Chicago,New,CMP-006,SMS,2025-05-12,10.53,9086,581,58,5310.88,0,119
CUST-04605,35,Female,Chicago,New,CMP-006,SMS,2025-05-12,13.6,9026,594,56,5217.67,0,325
CUST-01602,36,Male,Chicago,Loyal,CMP-008,Paid Search,2025-07-14,24.85,9006,490,63,10373.95,9,152
CUST-04116,18,Female,Los Angeles,Loyal,CMP-011,Affiliate,2025-10-10,27.49,8886,423,55,9772.79,5,23
CUST-00072,62,Male,Chicago,Loyal,CMP-007,Email,2025-06-06,20.59,9231,624,94,15907.88,6,84
CUST-00084,61,Female,Houston,Loyal,CMP-003,Social Media,2025-03-05,34.13,9094,331,46,3199.38,12,47
CUST-02795,41,Male,New York,Loyal,CMP-009,Social Media,2025-08-08,36.49,9001,326,39,5747.94,8,15
CUST-03263,18,Non-binary,Los Angeles,Loyal,CMP-008,Paid Search,2025-07-14,37.96,9068,503,69,9948.53,8,180
CUST-02005,48,Female,Houston,Loyal,CMP-001,Email,2025-01-15,19.83,9028,624,89,10101.87,6,214
CUST-00463,38,Female,Los Angeles,Loyal,CMP-007,Email,2025-06-06,27.02,8851,629,101,11153.35,2,15
CUST-03925,50,Male,Chicago,New,CMP-010,Display,2025-09-16,31.81,8938,123,7,895.38,0,194
CUST-01145,49,Female,Houston,New,CMP-011,Affiliate,2025-10-10,28.73,9039,251,23,2399.15,0,349
CUST-04755,24,Male,Houston,Growing,CMP-004,Display,2025-03-28,32.45,9111,175,12,1292.31,3,34
CUST-01363,41,Male,New York,Growing,CMP-007,Email,2025-06-06,20.01,9055,480,54,7202.52,3,35
CUST-03005,63,Male,Chicago,Loyal,CMP-010,Display,2025-09-16,24.54,8914,193,16,3278.71,5,207
CUST-00858,33,Male,Atlanta,New,CMP-008,Paid Search,2025-07-14,25.04,9153,362,36,4096.45,0,255
CUST-01727,55,Female,Houston,New,CMP-006,SMS,2025-05-12,13.48,8951,564,67,8976.26,0,93
CUST-03731,20,Male,Los Angeles,Loyal,CMP-003,Social Media,2025-03-05,32.35,8925,379,37,6253.53,4,37
CUST-04296,53,Male,New York,New,CMP-001,Email,2025-01-15,14.75,8879,384,37,4359.72,0,337
CUST-00795,18,Male,Houston,Loyal,CMP-009,Social Media,2025-08-08,37.49,9114,310,29,4364.22,11,159
CUST-01586,35,Female,Los Angeles,New,CMP-012,SMS,2025-11-05,17.59,8870,544,59,7688.52,0,134
CUST-01311,18,Male,Houston,Growing,CMP-008,Paid Search,2025-07-14,24.3,8944,393,42,7285.48,3,36
CUST-02681,59,Female,Denver,Growing,CMP-010,Display,2025-09-16,34.59,9024,159,8,1035.46,1,25
CUST-02480,34,Male,Atlanta,New,CMP-009,Social Media,2025-08-08,45.74,9071,244,14,987.17,0,192
CUST-04719,42,Female,Los Angeles,New,CMP-005,Affiliate,2025-04-18,24.09,8955,257,21,2193.49,0,362
CUST-01904,50,Male,Chicago,New,CMP-007,Email,2025-06-06,20.72,9153,409,47,4665.86,0,118
CUST-04756,26,Female,Atlanta,New,CMP-004,Display,2025-03-28,34.89,8961,117,7,823.9,0,246
CUST-01807,55,Male,Los Angeles,New,CMP-003,Social Media,2025-03-05,28.89,9018,227,11,1022.59,0,332
CUST-02517,59,Female,Chicago,Loyal,CMP-008,Paid Search,2025-07-14,26.71,9058,524,73,11913.76,6,65
CUST-00295,29,Male,Seattle,New,CMP-008,Paid Search,2025-07-14,32.43,9058,313,22,2549.72,0,239
CUST-00367,43,Female,Houston,Growing,CMP-012,SMS,2025-11-05,12.43,8721,647,85,8894.48,1,58
CUST-01540,54,Female,Los Angeles,New,CMP-003,Social Media,2025-03-05,30.97,8989,214,9,982.17,0,190
CUST-01240,39,Female,Houston,At Risk,CMP-004,Display,2025-03-28,36.08,9014,132,4,358.81,2,12
CUST-03369,55,Male,Denver,Loyal,CMP-002,Paid Search,2025-02-10,22.12,9071,512,76,5739.45,3,75
CUST-02086,41,Male,Atlanta,At Risk,CMP-012,SMS,2025-11-05,14.59,8935,456,38,3121.14,3,46
CUST-00162,33,Male,Denver,At Risk,CMP-010,Display,2025-09-16,33.77,8970,106,1,55.25,2,198
CUST-02563,47,Female,New York,New,CMP-004,Display,2025-03-28,36.58,9028,143,3,404.46,0,361
CUST-04304,32,Female,New York,Loyal,CMP-012,SMS,2025-11-05,14.55,9080,935,154,21026.49,5,178
CUST-04842,25,Male,New York,New,CMP-009,Social Media,2025-08-08,32.96,9039,209,11,994.58,0,160
CUST-00414,45,Female,Los Angeles,At Risk,CMP-006,SMS,2025-05-12,9.78,9078,497,57,5758.37,1,20
CUST-04899,25,Male,Houston,Growing,CMP-005,Affiliate,2025-04-18,25.93,8967,337,30,1603.14,2,56
CUST-04352,46,Female,New York,Growing,CMP-007,Email,2025-06-06,26.0,8988,487,58,5175.4,1,141
CUST-03584,44,Male,Los Angeles,At Risk,CMP-002,Paid Search,2025-02-10,32.57,9056,253,22,2434.66,1,11
CUST-00875,38,Non-binary,New York,Loyal,CMP-003,Social Media,2025-03-05,26.44,8833,334,30,4706.24,5,208
CUST-02666,33,Male,Houston,At Risk,CMP-012,SMS,2025-11-05,16.06,9055,472,48,2644.87,0,21
CUST-02362,39,Male,Houston,New,CMP-003,Social Media,2025-03-05,28.59,8988,239,12,992.48,0,259
CUST-03051,18,Male,Los Angeles,New,CMP-002,Paid Search,2025-02-10,27.93,9040,342,26,1791.55,0,215
CUST-00197,52,Male,Seattle,New,CMP-011,Affiliate,2025-10-10,21.06,9027,262,19,1618.08,0,180
CUST-04422,18,Male,New York,Growing,CMP-012,SMS,2025-11-05,12.48,9025,703,84,9440.25,3,192
CUST-04608,27,Female,Houston,Growing,CMP-010,Display,2025-09-16,38.01,8860,166,5,875.73,2,87
CUST-00804,40,Male,Seattle,New,CMP-002,Paid Search,2025-02-10,22.27,9056,308,22,1650.63,0,160
CUST-03439,38,Female,Atlanta,Loyal,CMP-011,Affiliate,2025-10-10,25.79,8999,442,53,5637.82,7,39
CUST-00003,46,Male,Atlanta,New,CMP-004,Display,2025-03-28,36.21,9012,145,7,659.64,0,330
CUST-04266,34,Male,Chicago,Loyal,CMP-001,Email,2025-01-15,16.02,8922,644,95,15210.73,15,18
CUST-00091,47,Non-binary,New York,At Risk,CMP-012,SMS,2025-11-05,11.06,8853,456,41,3195.31,4,125
CUST-01180,55,Male,New York,Growing,CMP-004,Display,2025-03-28,22.78,8917,164,5,609.0,6,64
CUST-02075,32,Male,Los Angeles,Growing,CMP-008,Paid Search,2025-07-14,36.77,8974,383,41,7019.63,2,43
CUST-03942,43,Female,Houston,New,CMP-001,Email,2025-01-15,22.11,8979,383,33,2460.34,0,257
CUST-02001,56,Male,New York,New,CMP-003,Social Media,2025-03-05,37.67,9132,233,11,1060.92,0,269
CUST-01109,42,Male,Seattle,Loyal,CMP-011,Affiliate,2025-10-10,26.92,9041,451,44,9345.99,6,140
CUST-01489,27,Male,Seattle,Growing,CMP-008,Paid Search,2025-07-14,29.16,9045,408,48,8376.94,2,192
CUST-04076,34,Male,Los Angeles,New,CMP-012,SMS,2025-11-05,11.42,8944,579,61,6686.74,0,341
CUST-02141,18,Male,Denver,At Risk,CMP-003,Social Media,2025-03-05,33.59,8824,176,9,436.28,1,90
CUST-02610,30,Male,Atlanta,Loyal,CMP-011,Affiliate,2025-10-10,29.09,8916,459,58,10963.9,10,174
CUST-03870,30,Male,New York,Loyal,CMP-011,Affiliate,2025-10-10,20.36,9081,447,55,10519.82,3,77
CUST-00916,52,Female,New York,Growing,CMP-012,SMS,2025-11-05,15.47,9083,719,104,13975.61,2,208
CUST-01385,44,Female,Chicago,At Risk,CMP-001,Email,2025-01-15,17.75,8804,321,23,1758.86,2,173
CUST-02314,54,Male,Denver,New,CMP-002,Paid Search,2025-02-10,30.63,8912,306,28,2358.69,0,350
CUST-03367,40,Female,Atlanta,New,CMP-007,Email,2025-06-06,21.14,9086,399,50,6196.92,0,240
CUST-00330,21,Female,Denver,At Risk,CMP-002,Paid Search,2025-02-10,25.93,9037,273,13,1215.39,3,178
CUST-03157,48,Male,Seattle,At Risk,CMP-001,Email,2025-01-15,15.88,8845,328,31,3327.87,1,192
CUST-01102,42,Female,Atlanta,Growing,CMP-010,Display,2025-09-16,23.47,8967,156,8,930.59,4,192
CUST-04881,45,Male,Denver,New,CMP-009,Social Media,2025-08-08,40.87,8848,233,16,1809.07,0,104
CUST-01899,49,Female,New York,New,CMP-011,Affiliate,2025-10-10,20.84,9054,287,24,1833.07,0,287
CUST-02968,43,Female,Chicago,Loyal,CMP-012,SMS,2025-11-05,11.28,9047,903,157,34270.15,7,150
CUST-00974,52,Male,Denver,Loyal,CMP-002,Paid Search,2025-02-10,30.88,9073,466,60,13637.58,6,160
CUST-02294,38,Male,Houston,Growing,CMP-010,Display,2025-09-16,25.54,9081,162,7,864.06,2,72
CUST-00894,32,Female,Los Angeles,New,CMP-001,Email,2025-01-15,22.09,8882,402,44,2570.21,0,204
CUST-00350,27,Female,Houston,Loyal,CMP-005,Affiliate,2025-04-18,20.45,8972,426,47,9667.78,5,63
CUST-01570,34,Male,Houston,Loyal,CMP-004,Display,2025-03-28,31.01,8847,204,13,3092.26,7,102
CUST-04360,38,Male,Los Angeles,Growing,CMP-003,Social Media,2025-03-05,29.81,8803,281,23,2625.52,2,51
CUST-00700,50,Male,Houston,Growing,CMP-009,Social Media,2025-08-08,34.21,8981,272,21,2389.83,4,82
CUST-01827,34,Male,Seattle,At Risk,CMP-002,Paid Search,2025-02-10,21.16,8955,295,21,1640.32,0,177
CUST-00847,18,Female,Atlanta,New,CMP-010,Display,2025-09-16,27.42,9165,118,2,189.49,0,96
CUST-03931,24,Female,Chicago,Growing,CMP-011,Affiliate,2025-10-10,29.97,8971,309,26,4071.41,6,103
CUST-00469,49,Female,New York,Growing,CMP-008,Paid Search,2025-07-14,30.53,9048,379,32,4444.9,4,66
CUST-03379,18,Male,Los Angeles,Growing,CMP-001,Email,2025-01-15,17.96,8848,492,55,5085.85,6,65
CUST-02043,41,Male,Denver,At Risk,CMP-008,Paid Search,2025-07-14,27.32,9075,272,17,1350.4,2,91
CUST-02451,40,Male,Chicago,Growing,CMP-008,Paid Search,2025-07-14,28.02,9074,363,40,5310.86,0,54
CUST-04429,32,Female,Los Angeles,Growing,CMP-005,Affiliate,2025-04-18,20.13,8949,348,34,3580.98,0,197
CUST-01454,30,Male,Atlanta,New,CMP-005,Affiliate,2025-04-18,26.71,8924,269,20,2241.23,0,217
CUST-02241,74,Male,Denver,Loyal,CMP-006,SMS,2025-05-12,11.15,9045,914,171,28039.29,5,204
CUST-01065,48,Female,Los Angeles,New,CMP-012,SMS,2025-11-05,15.13,8793,566,74,9499.74,0,96
CUST-02749,20,Female,Chicago,New,CMP-001,Email,2025-01-15,18.05,8960,400,43,5143.17,0,206
CUST-02072,52,Female,Seattle,Growing,CMP-007,Email,2025-06-06,20.44,9094,530,75,8299.42,2,105
CUST-04200,28,Female,New York,Growing,CMP-004,Display,2025-03-28,29.92,9029,172,12,1501.88,2,97
CUST-03911,38,Female,Atlanta,At Risk,CMP-007,Email,2025-06-06,23.56,9100,358,31,2154.96,3,197
CUST-02829,47,Female,Seattle,Loyal,CMP-001,Email,2025-01-15,23.17,8866,634,90,21358.56,15,152
CUST-01276,43,Male,Los Angeles,Loyal,CMP-012,SMS,2025-11-05,14.62,9034,860,142,26267.95,10,6
CUST-03346,46,Female,Chicago,Growing,CMP-006,SMS,2025-05-12,11.1,9023,761,105,8707.05,6,215
CUST-01072,39,Male,Chicago,Growing,CMP-012,SMS,2025-11-05,13.11,8847,698,104,12164.72,1,100
CUST-02087,31,Male,Chicago,At Risk,CMP-002,Paid Search,2025-02-10,22.87,9086,276,19,991.45,4,162
CUST-00961,32,Male,Atlanta,Growing,CMP-008,Paid Search,2025-07-14,39.36,9025,387,34,3787.3,6,107
CUST-04417,41,Male,New York,Loyal,CMP-009,Social Media,2025-08-08,43.37,9175,373,34,5514.71,8,10
CUST-01660,27,Female,Chicago,Growing,CMP-010,Display,2025-09-16,25.69,8952,165,2,298.48,1,5
CUST-03988,46,Male,Chicago,New,CMP-001,Email,2025-01-15,15.96,8927,381,41,5151.73,0,340
CUST-00698,18,Female,Los Angeles,Growing,CMP-008,Paid Search,2025-07-14,31.69,8851,372,41,3428.79,1,36
CUST-02982,44,Female,Los Angeles,New,CMP-002,Paid Search,2025-02-10,29.16,8992,332,35,3699.86,0,348
CUST-04753,33,Male,Denver,New,CMP-006,SMS,2025-05-12,12.88,8817,558,57,6224.38,0,119
CUST-00288,62,Male,Seattle,New,CMP-001,Email,2025-01-15,18.72,9040,419,39,4038.17,0,159
CUST-03572,68,Female,New York,New,CMP-001,Email,2025-01-15,18.59,9087,412,55,3589.01,0,91
CUST-03741,44,Female,Atlanta,Growing,CMP-010,Display,2025-09-16,33.68,9034,170,7,699.69,2,24
CUST-03611,21,Male,Houston,At Risk,CMP-009,Social Media,2025-08-08,33.25,8881,192,8,649.71,1,114
CUST-04111,42,Female,Atlanta,Growing,CMP-011,Affiliate,2025-10-10,24.38,9003,342,22,3226.34,1,191
CUST-02384,49,Non-binary,Denver,Loyal,CMP-009,Social Media,2025-08-08,41.07,9123,399,31,3848.96,8,195
CUST-02643,36,Female,New York,Growing,CMP-008,Paid Search,2025-07-14,25.45,8863,398,33,3548.66,0,8
CUST-01469,60,Female,Houston,New,CMP-002,Paid Search,2025-02-10,33.49,8961,303,23,2187.78,0,229
CUST-00839,38,Male,New York,New,CMP-010,Display,2025-09-16,38.06,9080,148,4,248.44,0,281
CUST-04253,49,Male,New York,At Risk,CMP-003,Social Media,2025-03-05,35.72,8938,168,10,769.92,2,102
CUST-01648,52,Female,Atlanta,Growing,CMP-002,Paid Search,2025-02-10,29.75,9047,402,36,4861.76,2,16
CUST-02775,18,Male,Denver,At Risk,CMP-009,Social Media,2025-08-08,33.11,8882,179,4,261.01,2,73
CUST-01684,24,Male,Denver,New,CMP-008,Paid Search,2025-07-14,35.91,8946,336,19,1706.07,0,295
CUST-01480,47,Male,Denver,Loyal,CMP-002,Paid Search,2025-02-10,32.33,9013,494,63,8625.46,10,125
CUST-00461,41,Female,Chicago,Loyal,CMP-007,Email,2025-06-06,28.17,8951,597,102,18702.34,5,181
CUST-00115,59,Non-binary,Atlanta,At Risk,CMP-009,Social Media,2025-08-08,31.9,8914,189,6,308.4,0,158
CUST-00849,47,Male,Houston,New,CMP-006,SMS,2025-05-12,12.14,9154,587,63,5538.52,0,209
CUST-03379,64,Male,Seattle,At Risk,CMP-009,Social Media,2025-08-08,35.13,9069,182,8,924.57,1,54
CUST-01498,37,Male,Atlanta,Growing,CMP-007,Email,2025-06-06,19.22,9095,525,65,10185.01,0,111
CUST-03634,36,Male,Houston,Loyal,CMP-005,Affiliate,2025-04-18,25.69,9050,407,39,7750.3,9,213
CUST-04286,18,Male,Los Angeles,Growing,CMP-003,Social Media,2025-03-05,28.99,8877,274,23,3768.9,2,55
CUST-04111,26,Female,Atlanta,Growing,CMP-004,Display,2025-03-28,35.4,9155,181,10,953.58,2,33
CUST-00801,47,Female,New York,Growing,CMP-010,Display,2025-09-16,26.37,9065,168,8,1289.76,3,65
CUST-02595,32,Male,Seattle,Loyal,CMP-005,Affiliate,2025-04-18,25.34,9117,438,50,3996.99,7,199
CUST-01125,44,Female,Los Angeles,New,CMP-009,Social Media,2025-08-08,39.07,8966,250,13,1144.14,0,135
CUST-00714,51,Male,Houston,Growing,CMP-005,Affiliate,2025-04-18,19.04,9053,360,23,3271.13,1,199
CUST-02307,42,Female,Los Angeles,Growing,CMP-007,Email,2025-06-06,27.53,9078,476,67,8675.41,0,9
CUST-01248,18,Female,Seattle,Loyal,CMP-008,Paid Search,2025-07-14,33.9,9005,515,60,10057.29,7,210
CUST-03564,47,Female,Atlanta,Growing,CMP-006,SMS,2025-05-12,11.43,9010,753,126,12013.94,1,190
CUST-02226,27,Female,New York,Loyal,CMP-009,Social Media,2025-08-08,43.02,8975,318,34,1776.88,9,193
CUST-03294,32,Female,Houston,Growing,CMP-012,SMS,2025-11-05,17.43,9100,669,77,10398.71,5,123
CUST-02894,45,Male,Houston,Loyal,CMP-011,Affiliate,2025-10-10,21.96,8942,416,62,12231.33,5,165
CUST-04040,51,Female,Los Angeles,Loyal,CMP-012,SMS,2025-11-05,17.19,8911,933,171,27903.0,6,150
CUST-01830,56,Female,Denver,Loyal,CMP-001,Email,2025-01-15,18.65,8995,615,82,13802.96,8,157
CUST-01717,55,Female,Los Angeles,Loyal,CMP-010,Display,2025-09-16,34.05,8967,225,8,1383.96,4,173
CUST-01537,40,Male,Denver,Growing,CMP-009,Social Media,2025-08-08,45.65,9053,231,20,1976.57,1,191
CUST-02733,29,Male,Chicago,New,CMP-005,Affiliate,2025-04-18,26.36,9107,256,27,2633.95,0,121
CUST-02100,18,Male,New York,Loyal,CMP-004,Display,2025-03-28,32.06,8942,202,8,912.19,7,185
CUST-00825,40,Male,Denver,New,CMP-001,Email,2025-01-15,19.01,8962,410,46,5792.98,0,320
CUST-03839,58,Male,Chicago,New,CMP-011,Affiliate,2025-10-10,25.52,9017,277,15,680.5,0,363
CUST-02132,41,Female,Los Angeles,Loyal,CMP-011,Affiliate,2025-10-10,24.89,9009,440,50,7434.33,3,122
CUST-03358,50,Male,Chicago,Growing,CMP-001,Email,2025-01-15,16.09,8953,516,70,12223.98,1,142
CUST-04000,63,Male,Chicago,Growing,CMP-007,Email,2025-06-06,24.05,8862,471,53,7286.83,5,49
CUST-03877,37,Male,New York,At Risk,CMP-007,Email,2025-06-06,22.71,8976,359,31,1915.72,4,35
CUST-01523,18,Male,Los Angeles,New,CMP-003,Social Media,2025-03-05,32.94,8957,216,12,1338.61,0,274
CUST-02135,50,Female,Houston,New,CMP-007,Email,2025-06-06,25.92,9140,424,49,5910.08,0,281
CUST-03224,18,Male,Atlanta,New,CMP-010,Display,2025-09-16,24.72,9064,137,8,841.96,0,235
CUST-04027,25,Male,Denver,New,CMP-004,Display,2025-03-28,31.57,9083,170,9,1035.28,0,360
CUST-04540,48,Male,New York,Loyal,CMP-009,Social Media,2025-08-08,44.38,9091,329,31,3486.91,4,152
CUST-01755,27,Non-binary,Chicago,Loyal,CMP-012,SMS,2025-11-05,14.04,9078,927,154,20449.33,5,178
CUST-02030,18,Female,Seattle,Growing,CMP-006,SMS,2025-05-12,12.33,9034,736,110,14691.04,0,177
CUST-04557,25,Male,New York,New,CMP-002,Paid Search,2025-02-10,34.08,8981,322,35,3272.88,0,358
CUST-01059,41,Male,Seattle,Growing,CMP-004,Display,2025-03-28,22.35,9065,166,4,442.96,2,23
CUST-04147,41,Female,Houston,New,CMP-002,Paid Search,2025-02-10,30.6,9167,324,25,1920.96,0,311
CUST-02727,39,Female,Denver,Loyal,CMP-005,Affiliate,2025-04-18,22.11,9111,439,58,12288.03,6,194
CUST-04865,63,Male,Houston,Growing,CMP-008,Paid Search,2025-07-14,32.41,8984,402,47,5951.21,3,25
CUST-02183,44,Female,Atlanta,New,CMP-003,Social Media,2025-03-05,26.08,8986,214,13,1623.09,0,199
CUST-04404,36,Male,Chicago,Loyal,CMP-007,Email,2025-06-06,24.26,8796,616,95,7266.19,6,212
CUST-04807,40,Female,Houston,Loyal,CMP-012,SMS,2025-11-05,16.09,8911,892,165,32100.44,9,22
CUST-02565,54,Female,Seattle,New,CMP-004,Display,2025-03-28,33.49,9147,142,6,444.25,0,249
CUST-04651,40,Female,Atlanta,Loyal,CMP-011,Affiliate,2025-10-10,21.98,9111,419,48,7142.86,7,70
CUST-03940,53,Male,New York,Growing,CMP-004,Display,2025-03-28,32.73,8995,171,11,1423.2,3,15
CUST-01214,51,Male,Houston,New,CMP-008,Paid Search,2025-07-14,36.5,8942,308,27,4023.86,0,136
CUST-00856,42,Male,Atlanta,New,CMP-002,Paid Search,2025-02-10,33.71,8995,286,18,2612.37,0,359
CUST-02507,47,Male,Seattle,Loyal,CMP-004,Display,2025-03-28,32.91,8937,217,12,1879.1,10,170
CUST-03636,53,Female,Los Angeles,At Risk,CMP-011,Affiliate,2025-10-10,27.42,8902,202,12,1121.09,6,16
CUST-04019,18,Male,New York,Growing,CMP-008,Paid Search,2025-07-14,32.11,8949,362,39,4141.44,3,164
CUST-03884,42,Male,Denver,Growing,CMP-007,Email,2025-06-06,22.8,9035,490,55,6879.5,2,7
CUST-00571,31,Female,Denver,Loyal,CMP-007,Email,2025-06-06,21.18,9158,640,104,16481.92,8,58
CUST-02130,52,Male,Denver,Growing,CMP-003,Social Media,2025-03-05,26.93,9163,295,16,2133.82,4,102
CUST-00340,27,Male,Los Angeles,New,CMP-012,SMS,2025-11-05,17.75,8922,560,68,5982.22,0,266
CUST-01726,64,Female,New York,Growing,CMP-005,Affiliate,2025-04-18,16.88,9049,350,32,4427.4,1,122
CUST-01713,52,Female,Los Angeles,At Risk,CMP-001,Email,2025-01-15,15.19,9033,331,39,3601.38,1,193
CUST-00904,37,Male,Los Angeles,Loyal,CMP-011,Affiliate,2025-10-10,18.45,8983,426,40,4750.25,7,53
CUST-04976,44,Female,Seattle,At Risk,CMP-001,Email,2025-01-15,15.39,8963,336,33,2731.63,2,44
CUST-02792,58,Female,Denver,New,CMP-011,Affiliate,2025-10-10,18.51,8996,282,27,2394.75,0,253
CUST-00494,41,Female,Houston,Growing,CMP-004,Display,2025-03-28,24.43,9034,169,7,1286.66,3,216
CUST-04736,26,Male,Houston,Growing,CMP-001,Email,2025-01-15,20.79,9137,503,71,11468.53,0,215
CUST-04258,18,Female,Denver,New,CMP-003,Social Media,2025-03-05,38.84,9080,235,18,2253.11,0,353
CUST-00757,43,Male,New York,New,CMP-008,Paid Search,2025-07-14,24.31,9006,342,32,2864.24,0,162
CUST-01079,32,Male,Los Angeles,Loyal,CMP-007,Email,2025-06-06,27.68,8965,627,83,19006.52,8,219
CUST-04108,43,Male,Los Angeles,Loyal,CMP-002,Paid Search,2025-02-10,26.23,9091,522,77,11266.38,8,153
CUST-02585,36,Male,New York,Loyal,CMP-004,Display,2025-03-28,27.71,8987,226,8,1059.76,5,81
CUST-02054,53,Male,Denver,New,CMP-003,Social Media,2025-03-05,33.57,9034,233,14,2184.92,0,358
CUST-01714,65,Female,Chicago,Growing,CMP-008,Paid Search,2025-07-14,30.82,9140,427,45,6458.93,2,59
CUST-02067,45,Male,Seattle,New,CMP-011,Affiliate,2025-10-10,24.1,9105,253,20,1651.48,0,346
CUST-02099,50,Male,Atlanta,New,CMP-004,Display,2025-03-28,23.56,8862,119,4,368.73,0,326
CUST-04310,55,Female,Denver,Growing,CMP-011,Affiliate,2025-10-10,26.98,8900,312,30,4405.31,0,71
CUST-00481,49,Female,Atlanta,New,CMP-005,Affiliate,2025-04-18,20.74,9070,272,22,2073.18,0,154
CUST-03694,59,Male,Denver,At Risk,CMP-001,Email,2025-01-15,18.17,9155,346,31,2578.39,3,92
CUST-03240,25,Female,Seattle,Growing,CMP-004,Display,2025-03-28,25.65,8958,169,9,1560.17,2,62
CUST-03819,47,Male,Chicago,New,CMP-011,Affiliate,2025-10-10,24.3,9052,275,20,1711.88,0,300
CUST-02855,59,Female,New York,New,CMP-010,Display,2025-09-16,27.17,8933,132,6,541.74,0,91
